table_name,column_name
AF_OwnerDirectory,PropertiesOwned
AF_OwnerDirectory,Tags
AF_OwnerDirectory,LastPacketSent
AF_OwnerDirectory,OwnerAddress
AF_OwnerDirectory,OwnerStreet1
AF_OwnerDirectory,OwnerStreet2
AF_OwnerDirectory,OwnerCity
AF_OwnerDirectory,OwnerState
AF_OwnerDirectory,OwnerZip
AF_OwnerDirectory,OwnerCountry
AF_OwnerDirectory,OwnerId
AF_OwnerDirectory,PropertiesOwnedIDs
AF_OwnerDirectory,NotesForTheOwner
AF_OwnerDirectory,FirstName
AF_OwnerDirectory,LastName
AF_OwnerDirectory,CreatedBy
AF_OwnerDirectory,appfolio_collection
AF_OwnerDirectory,last_synced
AF_Portfolios,portfolioid
AF_Portfolios,PropertyName
AF_Portfolios,PropertyAddress
AF_Portfolios,PropertyCity
AF_Portfolios,PropertyState
AF_Portfolios,PropertyZip
AF_Portfolios,ManagementFeePercent
AF_Portfolios,Units
AF_Portfolios,MarketRent
AF_Portfolios,AccountingBasis
AF_Portfolios,AgentOfRecord
AF_Portfolios,ArizonaRegionCode
AF_Portfolios,PropertyClass
AF_Portfolios,OnlineMaintenanceRequestInstructions
AF_Portfolios,ListingType
AF_Portfolios,ContractExpirations
AF_Portfolios,YearBuilt
AF_Portfolios,Amenities
AF_Portfolios,Property
AF_Portfolios,PropertyId
AF_Portfolios,PropertyStreet1
AF_Portfolios,PropertyStreet2
AF_Portfolios,PropertyCounty
AF_Portfolios,SqFt
AF_Portfolios,ManagementFlatFee
AF_Portfolios,MinimumFee
AF_Portfolios,MaximumFee
AF_Portfolios,WaiveFeesWhenVacant
AF_Portfolios,Reserve
AF_Portfolios,HomeWarrantyExpiration
AF_Portfolios,InsuranceExpiration
AF_Portfolios,TaxYearEnd
AF_Portfolios,TaxAuthority
AF_Portfolios,OwnersPhoneNumber
AF_Portfolios,PayerName
AF_Portfolios,Description
AF_Portfolios,Portfolio
AF_Portfolios,PremiumLeadsStatus
AF_Portfolios,PremiumLeadsMonthlyCap
AF_Portfolios,PremiumLeadsActivationDate
AF_Portfolios,OwnerIDs
AF_Portfolios,PropertyGroupId
AF_Portfolios,PortfolioId
AF_Portfolios,PortfolioUuid
AF_Portfolios,Visibility
AF_Portfolios,MaintenanceLimit
AF_Portfolios,MaintenanceNotes
AF_Portfolios,SiteManagerName
AF_Portfolios,SiteManagerPhoneNumber
AF_Portfolios,ManagementFeeType
AF_Portfolios,LeaseFeeType
AF_Portfolios,LeaseFlatFee
AF_Portfolios,LeaseFeePercent
AF_Portfolios,RenewalFeeType
AF_Portfolios,RenewalFlatFee
AF_Portfolios,RenewalFeePercent
AF_Portfolios,FutureManagementFeeStartDate
AF_Portfolios,FutureManagementFeePercent
AF_Portfolios,FutureManagementFlatFee
AF_Portfolios,FutureMinimumFee
AF_Portfolios,FutureMaximumFee
AF_Portfolios,FutureManagementFeeType
AF_Portfolios,FutureWaiveFeesWhenVacant
AF_Portfolios,OwnerPaymentType
AF_Portfolios,PropertyType
AF_Portfolios,PropertyCreatedOn
AF_Portfolios,PropertyCreatedBy
AF_Portfolios,Owners
AF_Portfolios,PrepaymentType
AF_Portfolios,LateFeeType
AF_Portfolios,LateFeeBaseAmount
AF_Portfolios,LateFeeDailyAmount
AF_Portfolios,LateFeeGracePeriod
AF_Portfolios,LateFeeGracePeriodFixedDay
AF_Portfolios,LateFeeGraceBalance
AF_Portfolios,MaxDailyLateFeesAmount
AF_Portfolios,IgnorePartialPayments
AF_Portfolios,ManagementStartDate
AF_Portfolios,ManagementEndDate
AF_Portfolios,ManagementEndReason
AF_Portfolios,appfolio_collection
AF_Portfolios,last_synced
AF_Portfolios,id
AF_PurchaseOrder,id
AF_PurchaseOrder,ItemSubtotal
AF_PurchaseOrder,TaxEstimate
AF_PurchaseOrder,ShippingEstimate
AF_PurchaseOrder,PurchaseOrderNumber
AF_PurchaseOrder,Property
AF_PurchaseOrder,PropertyName
AF_PurchaseOrder,PropertyId
AF_PurchaseOrder,PropertyAddress
AF_PurchaseOrder,PropertyStreet1
AF_PurchaseOrder,PropertyStreet2
AF_PurchaseOrder,PropertyCity
AF_PurchaseOrder,PropertyState
AF_PurchaseOrder,PropertyZip
AF_PurchaseOrder,Description
AF_PurchaseOrder,Account
AF_PurchaseOrder,AccountName
AF_PurchaseOrder,AccountNumber
AF_PurchaseOrder,UnitName
AF_PurchaseOrder,VendorName
AF_PurchaseOrder,ApprovalStatus
AF_PurchaseOrder,LastApprover
AF_PurchaseOrder,LastApprovedOn
AF_PurchaseOrder,ShippedTo
AF_PurchaseOrder,CreatedAt
AF_PurchaseOrder,RequiredBy
AF_PurchaseOrder,CreatedBy
AF_PurchaseOrder,UpdatedAt
AF_PurchaseOrder,OrderSubmittedDate
AF_PurchaseOrder,Received
AF_PurchaseOrder,Completed
AF_PurchaseOrder,Canceled
AF_PurchaseOrder,SumOfBills
AF_PurchaseOrder,Amount
AF_PurchaseOrder,AllBills
AF_PurchaseOrder,BilledAmount
AF_PurchaseOrder,Instructions
AF_PurchaseOrder,WorkOrders
AF_PurchaseOrder,RevisionInstructions
AF_PurchaseOrder,RevisionAssignee
AF_PurchaseOrder,RevisionRequester
AF_PurchaseOrder,RevisionRequestedDate
AF_PurchaseOrder,RevisionCompletedDate
AF_PurchaseOrder,Project
AF_PurchaseOrder,GlAccountId
AF_PurchaseOrder,unit_id
AF_PurchaseOrder,PurchaseOrderId
AF_PurchaseOrder,ProjectId
AF_PurchaseOrder,vendor_id
AF_PurchaseOrder,PartyType
AF_PurchaseOrder,appfolio_collection
AF_PurchaseOrder,last_synced
AF_ReceivablesActivity,id
AF_ReceivablesActivity,Property
AF_ReceivablesActivity,PropertyName
AF_ReceivablesActivity,PropertyId
AF_ReceivablesActivity,PropertyAddress
AF_ReceivablesActivity,PropertyStreet
AF_ReceivablesActivity,PropertyStreet2
AF_ReceivablesActivity,PropertyCity
AF_ReceivablesActivity,PropertyState
AF_ReceivablesActivity,PropertyZip
AF_ReceivablesActivity,Party
AF_ReceivablesActivity,Status
AF_ReceivablesActivity,TxnAmount
AF_ReceivablesActivity,TxnRemarks
AF_ReceivablesActivity,TxnReference
AF_ReceivablesActivity,TxnReceiptDate
AF_ReceivablesActivity,PortalActivated
AF_ReceivablesActivity,LastOnlineReceiptDate
AF_ReceivablesActivity,OnlinePaymentsRecurringCount
AF_ReceivablesActivity,OnlinePaymentsRecurringTotal
AF_ReceivablesActivity,MoveIn
AF_ReceivablesActivity,Emails
AF_ReceivablesActivity,PhoneNumbers
AF_ReceivablesActivity,CertifiedFundsOnly
AF_ReceivablesActivity,OptedOutOfPortal
AF_ReceivablesActivity,PaymentType
AF_ReceivablesActivity,MustPayBalanceInFull
AF_ReceivablesActivity,PropertyList
AF_ReceivablesActivity,TxnId
AF_ReceivablesActivity,OccupancyId
AF_ReceivablesActivity,SelectedTenantId
AF_ReceivablesActivity,UnitId
AF_ReceivablesActivity,appfolio_collection
AF_ReceivablesActivity,last_synced
AF_RentRoll,id
AF_RentRoll,Property
AF_RentRoll,PropertyName
AF_RentRoll,PropertyId
AF_RentRoll,PropertyAddress
AF_RentRoll,PropertyStreet1
AF_RentRoll,PropertyStreet2
AF_RentRoll,PropertyCity
AF_RentRoll,PropertyState
AF_RentRoll,PropertyZip
AF_RentRoll,PropertyType
AF_RentRoll,OccupancyId
AF_RentRoll,UnitId
AF_RentRoll,Unit
AF_RentRoll,UnitTags
AF_RentRoll,UnitType
AF_RentRoll,BdBa
AF_RentRoll,Tenant
AF_RentRoll,Status
AF_RentRoll,StatusBySquareFeet
AF_RentRoll,SquareFt
AF_RentRoll,MarketRent
AF_RentRoll,AdvertisedRent
AF_RentRoll,MonthlyMarketRentSquareFt
AF_RentRoll,AnnualMarketRentSquareFt
AF_RentRoll,Rent
AF_RentRoll,MonthlyRentSquareFt
AF_RentRoll,AnnualRentSquareFt
AF_RentRoll,Deposit
AF_RentRoll,LeaseFrom
AF_RentRoll,LeaseTo
AF_RentRoll,MoveIn
AF_RentRoll,MoveOut
AF_RentRoll,PastDue
AF_RentRoll,NSF
AF_RentRoll,Late
AF_RentRoll,Amenities
AF_RentRoll,AdditionalTenants
AF_RentRoll,MonthlyCharges
AF_RentRoll,RentReady
AF_RentRoll,RentStatus
AF_RentRoll,LegalRent
AF_RentRoll,PreferentialRent
AF_RentRoll,LastRentIncrease
AF_RentRoll,NextRentAdjustment
AF_RentRoll,NextRentIncreaseAmount
AF_RentRoll,NextRentIncrease
AF_RentRoll,ApplicationFee
AF_RentRoll,AmenitiesPrice
AF_RentRoll,ComputedMarketRent
AF_RentRoll,PropertyGroupId
AF_RentRoll,PortfolioId
AF_RentRoll,TenantTags
AF_RentRoll,LeaseExpiresMonth
AF_RentRoll,TenantId
AF_RentRoll,AdditionalTenantIds
AF_RentRoll,PreviousOccupancyRent
AF_RentRoll,PreviousRent
AF_RentRoll,LastMoveOut
AF_RentRoll,TenantAgent
AF_RentRoll,OccupancyImportUid
AF_RentRoll,AffordableProgram
AF_RentRoll,BuildingId
AF_RentRoll,appfolio_collection
AF_RentRoll,last_synced
AF_RentRoll,created_at
AF_RentRoll,UnitName
AF_RentRoll,TenantName
AF_RentRollItemized,id
AF_RentRollItemized,Property
AF_RentRollItemized,PropertyName
AF_RentRollItemized,PropertyId
AF_RentRollItemized,PropertyAddress
AF_RentRollItemized,PropertyStreet1
AF_RentRollItemized,PropertyStreet2
AF_RentRollItemized,PropertyCity
AF_RentRollItemized,PropertyState
AF_RentRollItemized,PropertyZip
AF_RentRollItemized,PropertyType
AF_RentRollItemized,OccupancyId
AF_RentRollItemized,UnitId
AF_RentRollItemized,Unit
AF_RentRollItemized,UnitTags
AF_RentRollItemized,UnitType
AF_RentRollItemized,BdBa
AF_RentRollItemized,Tenant
AF_RentRollItemized,Status
AF_RentRollItemized,SquareFt
AF_RentRollItemized,MarketRent
AF_RentRollItemized,ComputedMarketRent
AF_RentRollItemized,AdvertisedRent
AF_RentRollItemized,Owner Held Security Deposits
AF_RentRollItemized,Owner Held Pet Deposits
AF_RentRollItemized,Rent Income
AF_RentRollItemized,Section 8 Rent
AF_RentRollItemized,REV: Parking Fee
AF_RentRollItemized,REV: Pet Fee - Non-Recurring
AF_RentRollItemized,REV: Pet Fee - Recurring
AF_RentRollItemized,Miscellaneous Income
AF_RentRollItemized,Total
AF_RentRollItemized,OtherCharges
AF_RentRollItemized,MonthlyRentSquareFt
AF_RentRollItemized,AnnualRentSquareFt
AF_RentRollItemized,Deposit
AF_RentRollItemized,LeaseFrom
AF_RentRollItemized,LeaseTo
AF_RentRollItemized,LastRentIncrease
AF_RentRollItemized,NextRentAdjustment
AF_RentRollItemized,NextRentIncreaseAmount
AF_RentRollItemized,NextRentIncrease
AF_RentRollItemized,MoveIn
AF_RentRollItemized,MoveOut
AF_RentRollItemized,PastDue
AF_RentRollItemized,NSF
AF_RentRollItemized,Late
AF_RentRollItemized,Amenities
AF_RentRollItemized,AdditionalTenants
AF_RentRollItemized,MonthlyCharges
AF_RentRollItemized,RentReady
AF_RentRollItemized,RentStatus
AF_RentRollItemized,LegalRent
AF_RentRollItemized,PreferentialRent
AF_RentRollItemized,TenantTags
AF_RentRollItemized,TenantAgent
AF_RentRollItemized,PropertyGroupId
AF_RentRollItemized,PortfolioId
AF_RentRollItemized,appfolio_collection
AF_RentRollItemized,last_synced
AF_RentRollItemized,UnitName
AF_RentRollItemized,TenantName
AF_RentalApplications,id
AF_RentalApplications,Applicants
AF_RentalApplications,Received
AF_RentalApplications,DesiredMoveIn
AF_RentalApplications,LeadSource
AF_RentalApplications,Status
AF_RentalApplications,Screening
AF_RentalApplications,AssignedUserId
AF_RentalApplications,CreatedBy
AF_RentalApplications,ReasonForStatus
AF_RentalApplications,UnitTitle
AF_RentalApplications,UnitType
AF_RentalApplications,PropertyName
AF_RentalApplications,UnitName
AF_RentalApplications,Email
AF_RentalApplications,PhoneNumber
AF_RentalApplications,RentalApplicationId
AF_RentalApplications,UnitId
AF_RentalApplications,PropertyId
AF_RentalApplications,TenantId
AF_RentalApplications,appfolio_collection
AF_RentalApplications,last_synced
AF_RentalApplications,created_at
AF_RentalApplications,CampaignTitle
AF_RentalApplications,ApplyingFor
AF_RentalApplications,AssignedUser
AF_RentalApplications,ApplicantReportedSource
AF_RentalApplications,ScreenedOn
AF_RentalApplications,ApprovedAt
AF_RentalApplications,DeniedAt
AF_RentalApplications,CanceledAt
AF_RentalApplications,DecisionMadeAt
AF_RentalApplications,TimeToConversion
AF_RentalApplications,ApplicationFeePaid
AF_RentalApplications,RentalApplicationGroupId
AF_RentalApplications,MoveInDate
AF_RentalApplications,LeaseStartDate
AF_RentalApplications,LeaseEndDate
AF_RentalApplications,InquiryID
AF_RentalApplications,ApplicationStatus
AF_RentalApplications,CurrentAddress1
AF_RentalApplications,CurrentAddress2
AF_RentalApplications,CurrentCity
AF_RentalApplications,CurrentState
AF_RentalApplications,CurrentZip
AF_RentalApplications,CurrentMonthlyRent
AF_RentalApplications,ResidedFrom
AF_RentalApplications,ResidedTo
AF_RentalApplications,LandlordName
AF_RentalApplications,LandlordPhoneNumber
AF_RentalApplications,LandlordEmail
AF_RentalApplications,Previous1Address1
AF_RentalApplications,Previous1Address2
AF_RentalApplications,PreviousCity1
AF_RentalApplications,PreviousState1
AF_RentalApplications,PreviousZip1
AF_RentalApplications,PreviousMonthlyRent1
AF_RentalApplications,PreviousResidedFrom1
AF_RentalApplications,PreviousResidedTo1
AF_RentalApplications,PreviousLandlordName1
AF_RentalApplications,PreviousLandlordPhoneNumber1
AF_RentalApplications,PreviousLandlordEmail1
AF_RentalApplications,Previous2Address1
AF_RentalApplications,Previous2Address2
AF_RentalApplications,PreviousCity2
AF_RentalApplications,PreviousState2
AF_RentalApplications,PreviousZip2
AF_RentalApplications,PreviousMonthlyRent2
AF_RentalApplications,PreviousResidedFrom2
AF_RentalApplications,PreviousResidedTo2
AF_RentalApplications,PreviousLandlordName2
AF_RentalApplications,PreviousLandlordPhoneNumber2
AF_RentalApplications,PreviousLandlordEmail2
AF_RentalApplications,EmployerName
AF_RentalApplications,EmployerPhoneNumber
AF_RentalApplications,MonthlySalary
AF_RentalApplications,PositionHeld
AF_RentalApplications,YearsWorked
AF_RentalApplications,AdditionalIncomes
AF_RentalApplications,PetsNames
AF_RentalApplications,PetsKinds
AF_RentalApplications,PetsWeights
AF_RentalApplications,UnitAddress
AF_RentalApplications,UnitStreet1
AF_RentalApplications,UnitStreet2
AF_RentalApplications,UnitCity
AF_RentalApplications,UnitState
AF_RentalApplications,UnitZip
AF_RentalApplications,RentalApplicationIntegrationId
AF_TenantTickler,id
AF_TenantTickler,OccurredDate
AF_TenantTickler,Event
AF_TenantTickler,Property
AF_TenantTickler,PropertyName
AF_TenantTickler,PropertyId
AF_TenantTickler,PropertyAddress
AF_TenantTickler,PropertyStreet1
AF_TenantTickler,PropertyStreet2
AF_TenantTickler,PropertyCity
AF_TenantTickler,PropertyState
AF_TenantTickler,PropertyZip
AF_TenantTickler,Unit
AF_TenantTickler,UnitTags
AF_TenantTickler,UnitType
AF_TenantTickler,Tenant
AF_TenantTickler,TenantPhoneNumber
AF_TenantTickler,TenantEmail
AF_TenantTickler,TenantTags
AF_TenantTickler,Rent
AF_TenantTickler,LeaseFrom
AF_TenantTickler,LeaseTo
AF_TenantTickler,Deposit
AF_TenantTickler,MoveOutDate
AF_TenantTickler,MoveOutReason
AF_TenantTickler,MoveInDate
AF_TenantTickler,LeaseSignDate
AF_TenantTickler,AssignedUser
AF_TenantTickler,TenantStatus
AF_TenantTickler,UnitId
AF_TenantTickler,OccupancyId
AF_TenantTickler,TenantId
AF_TenantTickler,PortfolioId
AF_TenantTickler,appfolio_collection
AF_TenantTickler,last_synced
AF_TenantTickler,created_at
AF_TenantTickler,TenantSdrPayment
AF_TenantTickler,RentalApplicationId
AF_TenantTickler,SdrEcheckEligibility
AF_TenantTickler,UnitName
AF_TenantTickler,TenantName
AF_TenantTicklers,id
AF_TenantTicklers,OccurredDate
AF_TenantTicklers,Event
AF_TenantTicklers,Property
AF_TenantTicklers,PropertyName
AF_TenantTicklers,PropertyId
AF_TenantTicklers,PropertyAddress
AF_TenantTicklers,PropertyStreet1
AF_TenantTicklers,PropertyStreet2
AF_TenantTicklers,PropertyCity
AF_TenantTicklers,PropertyState
AF_TenantTicklers,PropertyZip
AF_TenantTicklers,Unit
AF_TenantTicklers,UnitTags
AF_TenantTicklers,UnitType
AF_TenantTicklers,Tenant
AF_TenantTicklers,TenantPhoneNumber
AF_TenantTicklers,TenantEmail
AF_TenantTicklers,TenantTags
AF_TenantTicklers,Rent
AF_TenantTicklers,LeaseFrom
AF_TenantTicklers,LeaseTo
AF_TenantTicklers,Deposit
AF_TenantTicklers,MoveOutDate
AF_TenantTicklers,MoveOutReason
AF_TenantTicklers,MoveInDate
AF_TenantTicklers,LeaseSignDate
AF_TenantTicklers,AssignedUser
AF_TenantTicklers,TenantStatus
AF_TenantTicklers,UnitId
AF_TenantTicklers,OccupancyId
AF_TenantTicklers,TenantId
AF_TenantTicklers,PortfolioId
AF_TenantTicklers,appfolio_collection
AF_TenantTicklers,last_synced
AF_TenantTicklers,created_at
AF_TenantTicklers,TenantSdrPayment
AF_TenantTicklers,RentalApplicationId
AF_TenantTicklers,SdrEcheckEligibility
AF_TenantTicklers,UnitName
AF_TenantTicklers,TenantName
AF_TenantVehicleInfo,id
AF_TenantVehicleInfo,Property
AF_TenantVehicleInfo,Unit
AF_TenantVehicleInfo,Tenant
AF_TenantVehicleInfo,PhoneNumbers
AF_TenantVehicleInfo,TenantStatus
AF_TenantVehicleInfo,Make
AF_TenantVehicleInfo,Model
AF_TenantVehicleInfo,Color
AF_TenantVehicleInfo,LicensePlate
AF_TenantVehicleInfo,Year
AF_TenantVehicleInfo,PermitNumber
AF_TenantVehicleInfo,UnitId
AF_TenantVehicleInfo,PropertyId
AF_TenantVehicleInfo,OccupancyId
AF_TenantVehicleInfo,TenantId
AF_TenantVehicleInfo,RentableItem
AF_TenantVehicleInfo,appfolio_collection
AF_TenantVehicleInfo,last_synced
AF_TenantVehicleInfo,created_at
AF_TenantVehicleInfo,PropertyName
AF_TenantVehicleInfo,UnitName
AF_TenantVehicleInfo,TenantName
AF_Tenants,SelectedTenantId
AF_Tenants,Tenant
AF_Tenants,PropertyName
AF_Tenants,StantonUnitId
AF_Tenants,Unit
AF_Tenants,TenantCity
AF_Tenants,Status
AF_Tenants,Rent
AF_Tenants,MoveIn
AF_Tenants,LeaseTo
AF_Tenants,AutoNsfFeeAmount
AF_Tenants,CertifiedFundsOnly
AF_Tenants,TenantSdrPayment
AF_Tenants,CommercialLeaseType
AF_Tenants,RequireOnlinePaymentsInFull
AF_Tenants,LicensePlates
AF_Tenants,Pets
AF_Tenants,InsuranceCompanyName
AF_Tenants,InsuranceExpiration
AF_Tenants,InsurancePolicyNumber
AF_Tenants,TransactionFee
AF_Tenants,CompanyName
AF_Tenants,GuestCardId
AF_Tenants,InquiryId
AF_Tenants,RentalApplicationId
AF_Tenants,OccupancyImportUid
AF_Tenants,Deposit
AF_Tenants,id
AF_Tenants,Property
AF_Tenants,PropertyId
AF_Tenants,PropertyAddress
AF_Tenants,PropertyStreet1
AF_Tenants,PropertyStreet2
AF_Tenants,PropertyCity
AF_Tenants,PropertyState
AF_Tenants,PropertyZip
AF_Tenants,UnitId
AF_Tenants,UnitName
AF_Tenants,TenantId
AF_Tenants,TenantName
AF_Tenants,Name
AF_Tenants,FirstName
AF_Tenants,LastName
AF_Tenants,MiddleName
AF_Tenants,Email
AF_Tenants,PrimaryTenantEmail
AF_Tenants,PhoneNumbers
AF_Tenants,HomePhone
AF_Tenants,WorkPhone
AF_Tenants,MobilePhone
AF_Tenants,TenantAddress
AF_Tenants,TenantStreet1
AF_Tenants,TenantStreet2
AF_Tenants,TenantState
AF_Tenants,TenantZip
AF_Tenants,OccupancyId
AF_Tenants,LeaseId
AF_Tenants,TenantStatus
AF_Tenants,MoveOut
AF_Tenants,LeaseFrom
AF_Tenants,MonthlyRent
AF_Tenants,Balance
AF_Tenants,DateOfBirth
AF_Tenants,SSN
AF_Tenants,DriversLicenseNumber
AF_Tenants,DriversLicenseState
AF_Tenants,Vehicles
AF_Tenants,PetDeposit
AF_Tenants,PetFee
AF_Tenants,InsuranceAgentName
AF_Tenants,InsuranceAgentPhone
AF_Tenants,EmergencyContactName
AF_Tenants,EmergencyContactPhone
AF_Tenants,EmergencyContactRelationship
AF_Tenants,EmployerName
AF_Tenants,EmployerAddress
AF_Tenants,EmployerPhone
AF_Tenants,JobTitle
AF_Tenants,MonthlyIncome
AF_Tenants,EmploymentStartDate
AF_Tenants,Tags
AF_Tenants,Notes
AF_Tenants,TenantType
AF_Tenants,MaritalStatus
AF_Tenants,NumberOfOccupants
AF_Tenants,PortfolioId
AF_Tenants,PropertyGroupId
AF_Tenants,appfolio_collection
AF_Tenants,last_synced
AF_Tenants,Emails
AF_Tenants,TenantBirthdate
AF_Tenants,TenantTags
AF_Tenants,TenantAgent
AF_Tenants,TenantVisibility
AF_Tenants,LastLeaseRenewal
AF_Tenants,NextRentIncrease
AF_Tenants,LastRentIncrease
AF_Tenants,NextRentAdjustment
AF_Tenants,SdrEcheckEligibility
AF_Tenants,TenantPortalActivated
AF_Tenants,OnlinePaymentsRecurringTotal
AF_Tenants,OnlinePaymentsRecurringCount
AF_Tenants,TenantPortalLogin
AF_Tenants,TenantNotes
AF_Tenants,SendRentReminders
AF_Tenants,UnitTags
AF_Tenants,UnitType
AF_Tenants,LateFeeType
AF_Tenants,LateFeeBaseAmount
AF_Tenants,LateFeeDailyAmount
AF_TrustAccountBalance,id
AF_TrustAccountBalance,Property
AF_TrustAccountBalance,PropertyName
AF_TrustAccountBalance,PropertyId
AF_TrustAccountBalance,PropertyAddress
AF_TrustAccountBalance,PropertyStreet1
AF_TrustAccountBalance,PropertyStreet2
AF_TrustAccountBalance,PropertyCity
AF_TrustAccountBalance,PropertyState
AF_TrustAccountBalance,PropertyZip
AF_TrustAccountBalance,CashBalance
AF_TrustAccountBalance,EscrowBalance
AF_TrustAccountBalance,DepositBalance
AF_TrustAccountBalance,AdditionalDeposits
AF_TrustAccountBalance,Owner
AF_TrustAccountBalance,OwnerIDs
AF_TrustAccountBalance,UnitDeposits
AF_TrustAccountBalance,UnpaidBillsAmount
AF_TrustAccountBalance,UnusedPrepaymentAmount
AF_TrustAccountBalance,OperatingBankAccount
AF_TrustAccountBalance,ReserveAmount
AF_TrustAccountBalance,WorkOrderEstimates
AF_TrustAccountBalance,FutureReversedReceipts
AF_TrustAccountBalance,UndepositedReceipts
AF_TrustAccountBalance,ReceiptsInFutureDeposits
AF_TrustAccountBalance,TenantPrepaymentLiabilityBalance
AF_TrustAccountBalance,AvailableFunds
AF_TrustAccountBalance,appfolio_collection
AF_TrustAccountBalance,last_synced
AF_TrustAccountBalance,OwnerName
AF_UnitTurnDetail,id
AF_UnitTurnDetail,Property
AF_UnitTurnDetail,Unit
AF_UnitTurnDetail,UnitTurnId
AF_UnitTurnDetail,Notes
AF_UnitTurnDetail,ReferenceUser
AF_UnitTurnDetail,MoveOutDate
AF_UnitTurnDetail,TurnEndDate
AF_UnitTurnDetail,ExpectedMoveInDate
AF_UnitTurnDetail,TargetDaysToComplete
AF_UnitTurnDetail,TotalDaysToComplete
AF_UnitTurnDetail,LaborFromWorkOrders
AF_UnitTurnDetail,PurchaseOrdersFromWorkOrders
AF_UnitTurnDetail,BillablesFromWorkOrders
AF_UnitTurnDetail,InventoryFromWorkOrders
AF_UnitTurnDetail,TotalBilled
AF_UnitTurnDetail,PropertyId
AF_UnitTurnDetail,UnitId
AF_UnitTurnDetail,appfolio_collection
AF_UnitTurnDetail,last_synced
AF_UnitTurnDetail,PropertyName
AF_UnitTurnDetail,UnitName
AF_UnitVacancyDetail,id
AF_UnitVacancyDetail,AdvertisedRent
AF_UnitVacancyDetail,PostedToWebsite
AF_UnitVacancyDetail,PostedToInternet
AF_UnitVacancyDetail,Property
AF_UnitVacancyDetail,PropertyName
AF_UnitVacancyDetail,Amenities
AF_UnitVacancyDetail,LockboxEnabled
AF_UnitVacancyDetail,AffordableProgram
AF_UnitVacancyDetail,Address
AF_UnitVacancyDetail,UnitStreet1
AF_UnitVacancyDetail,UnitStreet2
AF_UnitVacancyDetail,UnitCity
AF_UnitVacancyDetail,UnitState
AF_UnitVacancyDetail,UnitZip
AF_UnitVacancyDetail,Unit
AF_UnitVacancyDetail,UnitTags
AF_UnitVacancyDetail,UnitType
AF_UnitVacancyDetail,BedAndBath
AF_UnitVacancyDetail,SqFt
AF_UnitVacancyDetail,UnitStatus
AF_UnitVacancyDetail,RentReady
AF_UnitVacancyDetail,DaysVacant
AF_UnitVacancyDetail,LastRent
AF_UnitVacancyDetail,SchdRent
AF_UnitVacancyDetail,NewRent
AF_UnitVacancyDetail,LastMoveIn
AF_UnitVacancyDetail,LastMoveOut
AF_UnitVacancyDetail,AvailableOn
AF_UnitVacancyDetail,NextMoveIn
AF_UnitVacancyDetail,Description
AF_UnitVacancyDetail,AmenitiesPrice
AF_UnitVacancyDetail,ComputedMarketRent
AF_UnitVacancyDetail,ReadyForShowingOn
AF_UnitVacancyDetail,UnitTurnTargetDate
AF_UnitVacancyDetail,PropertyId
AF_UnitVacancyDetail,UnitId
AF_UnitVacancyDetail,appfolio_collection
AF_UnitVacancyDetail,last_synced
AF_UnitVacancyDetail,UnitName
AF_Units,unitid
AF_Units,UnitName
AF_Units,PropertyName
AF_Units,UnitAddress
AF_Units,UnitCity
AF_Units,MarketRent
AF_Units,Bedrooms
AF_Units,Bathrooms
AF_Units,Rentable
AF_Units,AdvertisedRent
AF_Units,ApplicationFee
AF_Units,UnitAmenities
AF_Units,UnitAppliances
AF_Units,UnitUtilities
AF_Units,BilledAs
AF_Units,YouTubeURL
AF_Units,RentableUid
AF_Units,ComputedMarketRent
AF_Units,id
AF_Units,Property
AF_Units,PropertyId
AF_Units,PropertyAddress
AF_Units,PropertyStreet1
AF_Units,PropertyStreet2
AF_Units,PropertyCity
AF_Units,PropertyState
AF_Units,PropertyZip
AF_Units,Building
AF_Units,BuildingName
AF_Units,BuildingId
AF_Units,Unit
AF_Units,UnitId
AF_Units,UnitStreet1
AF_Units,UnitStreet2
AF_Units,UnitState
AF_Units,UnitZip
AF_Units,UnitType
AF_Units,BdBa
AF_Units,SqFt
AF_Units,CurrentRent
AF_Units,Deposit
AF_Units,Tenant
AF_Units,TenantId
AF_Units,OccupancyId
AF_Units,Status
AF_Units,VacantOn
AF_Units,LeaseFrom
AF_Units,LeaseTo
AF_Units,UnitTags
AF_Units,Notes
AF_Units,Description
AF_Units,PortfolioId
AF_Units,PropertyGroupId
AF_Units,appfolio_collection
AF_Units,last_synced
AF_Units,CreatedOn
AF_Units,MarketingTitle
AF_Units,MarketingDescription
AF_Units,PostedToWebsite
AF_Units,PostedToInternet
AF_Units,SquareFt
AF_Units,RentStatus
AF_Units,LegalRent
AF_Units,RentReady
AF_Units,ReadyForShowingOn
AF_Units,Visibility
AF_VendorDirectory,id
AF_VendorDirectory,CompanyName
AF_VendorDirectory,Name
AF_VendorDirectory,VendorAddress
AF_VendorDirectory,VendorStreet1
AF_VendorDirectory,VendorStreet2
AF_VendorDirectory,VendorCity
AF_VendorDirectory,VendorState
AF_VendorDirectory,VendorZip
AF_VendorDirectory,PhoneNumbers
AF_VendorDirectory,Email
AF_VendorDirectory,DefaultGLAccount
AF_VendorDirectory,PaymentType
AF_VendorDirectory,Send1099
AF_VendorDirectory,WorkersCompExpires
AF_VendorDirectory,LiabilityInsExpires
AF_VendorDirectory,EPACertExpires
